Supplementary Data 2B. Differential gene expression in CD8A+ T cells at pre-treatment vs 8 weeks,,,,,
,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
CHMP5,2.31958885057779e-06,-0.162058146,0.093,0.163,0.038971412
RNF139,2.31964375824856e-06,-0.151470707,0.125,0.195,0.038972335
YPEL5,2.32001469067794e-06,-0.151915967,0.209,0.298,0.038978567
HNRNPA3,2.32337125234248e-06,-0.015653454,0.506,0.596,0.03903496
ACADVL,2.34438300533601e-06,-0.136861211,0.283,0.381,0.039387979
OTUB1,2.36954773756637e-06,-0.05449574,0.366,0.445,0.039810772
URI1,2.37306254250463e-06,-0.046042774,0.365,0.445,0.039869824
PPHLN1,2.38270375121703e-06,-0.1024159,0.171,0.244,0.040031806
SRPK2,2.41253402526359e-06,0.088469007,0.34,0.376,0.040532984
HMOX2,2.41408679575186e-06,-0.095406527,0.253,0.337,0.040559072
BCLAF1,2.41804200463731e-06,-0.045155862,0.343,0.424,0.040625524
ANAPC16,2.44167344661862e-06,0.067946375,0.468,0.517,0.041022556
DPP7,2.49340445495332e-06,0.112741556,0.47,0.499,0.041891688
GIPC1,2.52832497543664e-06,-0.065665766,0.114,0.165,0.042478388
MVP,2.53743201312211e-06,-0.063949711,0.194,0.263,0.042631395
SKP1,2.55181174928624e-06,-0.154693694,0.57,0.693,0.042872989
GNAS,2.55593975271937e-06,0.087800878,0.748,0.793,0.042942344
FKBP1A,2.58270084186677e-06,-0.20437373,0.194,0.289,0.043391957
SNRPB2,2.6506287611596e-06,0.130070336,0.244,0.251,0.044533214
FDFT1,2.66396978150684e-06,-0.022211254,0.252,0.311,0.044757356
HSP90AA1,2.68367345734013e-06,0.167164937,0.807,0.818,0.045088398
FUNDC2,2.72811582724782e-06,0.022570682,0.219,0.26,0.045835074
PPP4C,2.73419614186713e-06,-0.009313038,0.337,0.404,0.045937229
ABLIM1,2.80256681740447e-06,-0.114405171,0.109,0.163,0.047085925
LYAR,2.86380123324985e-06,-0.1650147,0.386,0.492,0.048114725
HNRNPH2,2.90356323276443e-06,-0.126769238,0.101,0.166,0.048782766
RPS15A,2.92572051778557e-06,0.112742327,0.998,1,0.04915503
ARPC4,3.08555296264635e-06,-0.030470985,0.511,0.598,0.051840375
FNBP1,3.2695461126289e-06,0.040662962,0.394,0.449,0.054931644
ARPP19,3.27195166451551e-06,-0.007987655,0.119,0.158,0.05497206
AKNA,3.27459144949495e-06,0.166224174,0.399,0.427,0.055016411
PPP1R2,3.30444491419826e-06,-0.075650147,0.321,0.402,0.055517979
CDC25B,3.31580805465494e-06,-0.136829666,0.371,0.482,0.055708891
WNK1,3.32481986318984e-06,0.085522232,0.269,0.308,0.055860299
TRMT112,3.33077369003068e-06,-0.232427921,0.452,0.574,0.055960329
SIGIRR,3.35647814667554e-06,-0.017749205,0.465,0.554,0.056392189
RORA,3.40255354472512e-06,-0.20059936,0.417,0.531,0.057166302
PDIA3,3.40816927008755e-06,-0.004050919,0.616,0.699,0.057260652
TXNL4A,3.43238128131957e-06,0.024892678,0.374,0.437,0.057667438
CYCS,3.4329362944182e-06,-0.173670107,0.246,0.343,0.057676763
PPM1G,3.43309480709023e-06,0.090233554,0.286,0.313,0.057679426
ELF1,3.45081726820271e-06,-0.123291744,0.32,0.413,0.057977181
ZEB2,3.52929777415578e-06,0.218467581,0.507,0.513,0.059295732
GHITM,3.54228745627533e-06,-0.23356799,0.281,0.398,0.059513972
DERL1,3.55877427347828e-06,-0.085759525,0.181,0.253,0.059790967
LEF1,3.61209791428026e-06,-0.087101845,0.095,0.137,0.060686857
PSMA2,3.62299807186247e-06,-0.142637172,0.25,0.342,0.060869991
AQP3,3.69495190042387e-06,-0.168905854,0.073,0.124,0.062078887
MT-ND5,3.69680891547342e-06,0.351240609,0.867,0.857,0.062110087
DUS1L,3.73160682932905e-06,0.011146626,0.283,0.328,0.062694726
COMMD6,3.74519735876787e-06,0.076175207,0.747,0.801,0.062923061
NT5C3A,3.74906479638168e-06,0.033247961,0.145,0.172,0.062988038
SNHG3,3.88190138803998e-06,-0.144413941,0.129,0.196,0.065219825
MAZ,3.90001133817479e-06,0.069427667,0.371,0.412,0.06552409
EIF2A,3.91826699901026e-06,0.001714155,0.178,0.215,0.065830804
AOAH,3.93723297267741e-06,-0.200435644,0.326,0.442,0.066149451
NGRN,3.98154555602329e-06,-0.070897336,0.116,0.175,0.066893947
WWP1,3.98185621410996e-06,-0.029170567,0.093,0.137,0.066899166
GIMAP5,3.98681404456727e-06,-0.296863315,0.264,0.366,0.066982463
NDUFC2,4.01519802048331e-06,-0.148029088,0.376,0.489,0.067459342
VPS26A,4.02472519279472e-06,-0.126077875,0.113,0.178,0.067619408
ELP2,4.10036349042882e-06,-0.085197396,0.077,0.127,0.068890207
COMMD7,4.15646981263024e-06,0.045789584,0.236,0.266,0.069832849
ITM2A,4.22620836572114e-06,-0.158772123,0.076,0.128,0.071004527
SH3GLB1,4.23845033046249e-06,0.028075609,0.2,0.244,0.071210204
SRSF2,4.28875960115159e-06,0.072446158,0.519,0.57,0.07205545
NSMCE3,4.29865285356733e-06,-0.120360621,0.21,0.288,0.072221667
PDCD6,4.32644111964168e-06,-0.127106341,0.258,0.347,0.072688537
ZFAS1,4.33558770712947e-06,0.021528905,0.47,0.549,0.072842209
TMED10,4.35131054545447e-06,-0.091614821,0.379,0.471,0.073106368
MRFAP1,4.35841883276191e-06,-0.16133342,0.136,0.212,0.073225795
SBDS,4.51014696430661e-06,-0.177453733,0.28,0.383,0.075774979
ILF2,4.51770996192324e-06,-0.119456915,0.204,0.287,0.075902045
SNRNP70,4.54076534211647e-06,-0.103312643,0.268,0.36,0.076289399
SHKBP1,4.57738078097903e-06,-0.098362736,0.239,0.317,0.076904575
BORCS7,4.59477325974659e-06,0.07493929,0.135,0.148,0.077196786
TSG101,4.59984913288634e-06,0.019485042,0.063,0.088,0.077282065
LRP10,4.61999074926824e-06,-0.059738005,0.208,0.275,0.077620465
LAT,4.70765942387376e-06,-0.090191325,0.553,0.659,0.079093386
RGCC,4.71009886133028e-06,-0.235402298,0.045,0.089,0.079134371
DANCR,4.71827493398833e-06,-0.002876759,0.275,0.335,0.079271737
TMEM259,4.79681878741218e-06,0.148362604,0.35,0.373,0.080591352
HMGB2,4.80546172514466e-06,-0.169215242,0.294,0.397,0.080736562
CALM1,4.88963095188532e-06,0.084558799,0.942,0.965,0.08215069
GUK1,4.9838251938002e-06,0.090360061,0.671,0.71,0.083733247
CLTA,5.04013104028977e-06,-0.096020988,0.171,0.242,0.084679242
PLEKHJ1,5.04457495142624e-06,0.079521685,0.272,0.298,0.084753904
CPNE1,5.0462271583488e-06,-0.12676627,0.228,0.315,0.084781662
BAG1,5.35879622950173e-06,0.075748733,0.181,0.205,0.090033135
CAMK4,5.45051231103112e-06,-0.161437529,0.183,0.252,0.091574057
PKM,5.47648866307739e-06,0.029678404,0.417,0.477,0.092010486
RGS14,5.48590303860842e-06,-0.125989232,0.172,0.247,0.092168657
GPS2,5.49466040930604e-06,0.103648996,0.426,0.449,0.09231579
LMAN2,5.50158408678309e-06,-0.087241555,0.359,0.446,0.092432114
RAB4B,5.54177121716364e-06,0.024808619,0.189,0.224,0.093107298
RALGAPA1,5.63330009453092e-06,-0.062541919,0.125,0.183,0.094645075
CDC37,5.71781147787727e-06,0.098804981,0.585,0.637,0.096064951
PXN,5.7270119077885e-06,-0.022825399,0.291,0.354,0.096219527
MYLIP,5.74364848090009e-06,-0.110448053,0.154,0.222,0.096499038
ARHGAP4,5.76460356064279e-06,0.153010769,0.368,0.401,0.096851104
SUB1,5.93736683732972e-06,-0.053610967,0.521,0.621,0.0997537
RESF1,5.96431763023504e-06,0.099720247,0.535,0.588,0.100206501
ATF7IP2,5.98666763744017e-06,-0.170330823,0.115,0.181,0.100582003
CREBZF,5.99089052905128e-06,-0.007515156,0.203,0.257,0.100652952
NDUFA6,6.09087566806515e-06,-0.088166593,0.267,0.354,0.102332802
MLF2,6.09289832520398e-06,-0.067252781,0.264,0.334,0.102366785
FNTA,6.40662013351213e-06,-0.087753511,0.198,0.265,0.107637625
EIF1B,6.4577880954174e-06,-0.148836424,0.193,0.276,0.108497298
RHOG,6.49713202744442e-06,-0.170134661,0.335,0.444,0.109158315
UXS1,6.51302490469374e-06,-0.171709203,0.035,0.078,0.109425331
OAZ1,6.55504886336179e-06,-0.020597933,0.806,0.88,0.110131376
RNF166,6.5763772778425e-06,-0.077065764,0.344,0.439,0.110489715
DCK,6.59320420869849e-06,-0.138868804,0.103,0.165,0.110772424
ISCU,6.64376113686598e-06,-0.165487435,0.371,0.48,0.111621831
NAGLU,6.649037365409e-06,0.003415821,0.087,0.116,0.111710477
CTSD,6.66480188199372e-06,0.043978835,0.473,0.526,0.111975336
COX5A,6.68288014152822e-06,0.049346521,0.411,0.459,0.112279069
NDUFAB1,6.71428887883003e-06,-0.092153584,0.237,0.313,0.112806767
ATP5MC2,6.75520755470527e-06,0.007208895,0.813,0.889,0.113494242
SOD1,6.86960861827884e-06,-0.184207259,0.461,0.575,0.115416294
TTC19,6.90682685077313e-06,-0.010873251,0.178,0.221,0.116041598
RNF5,6.9277713238096e-06,-0.147378195,0.14,0.212,0.116393486
RPL26,7.00280776265641e-06,0.102842632,0.995,0.997,0.117654173
FCRL6,7.00898549565625e-06,-0.098054705,0.364,0.462,0.117757965
CYTH4,7.04028422640097e-06,0.043916282,0.223,0.267,0.118283815
TMEM9B,7.08962083548224e-06,-0.200548531,0.172,0.264,0.11911272
RSBN1L,7.10418702124167e-06,0.212744756,0.285,0.276,0.119357446
ANKRD44,7.21998552769261e-06,0.008432275,0.334,0.399,0.121302977
FNBP4,7.24108116655307e-06,0.105918927,0.365,0.395,0.121657405
CISD3,7.25982328609027e-06,0.162419481,0.265,0.259,0.121972291
RBM25,7.34840403057262e-06,0.166353382,0.422,0.436,0.123460536
ABHD14B,7.44583221905271e-06,-0.052587018,0.322,0.401,0.125097427
MYBL1,7.50546340032928e-06,0.163506392,0.497,0.52,0.126099291
MT-ND4L,7.54713025668732e-06,0.072112951,0.93,0.95,0.126799335
FBL,7.63373898183543e-06,-0.111936994,0.248,0.325,0.128254449
RPS5,7.6373060146356e-06,-0.066373811,0.949,0.984,0.128314378
NCSTN,7.74152932413555e-06,-0.065251746,0.064,0.107,0.130065434
PDS5A,7.79183958358757e-06,0.175776223,0.242,0.235,0.130910697
SLAMF7,7.81984357119149e-06,-0.085870766,0.192,0.263,0.131381192
EAPP,7.82051401397149e-06,-0.117595061,0.227,0.308,0.131392456
CIB1,7.83121217779357e-06,0.006806909,0.474,0.544,0.131572196
SERINC3,7.94382561325778e-06,-0.035374979,0.245,0.302,0.133464214
CAT,7.94387814437599e-06,-0.035818093,0.111,0.153,0.133465097
ARHGAP26,7.98683615501595e-06,-0.109986147,0.164,0.235,0.134186834
POLE4,7.99870622433962e-06,0.032327554,0.162,0.193,0.134386263
EIF3K,8.00780111669926e-06,0.010267131,0.744,0.825,0.134539067
NECAP2,8.03630033274904e-06,-0.094860794,0.141,0.203,0.135017882
ADH5,8.04044142534482e-06,-0.17474979,0.181,0.271,0.135087456
BRK1,8.06515241734723e-06,-0.234024482,0.389,0.517,0.135502626
CCDC130,8.08813256228372e-06,0.010847929,0.131,0.166,0.135888715
LPP,8.20479730354074e-06,0.21649409,0.151,0.128,0.137848799
TNFRSF1B,8.28224232922928e-06,0.070353203,0.398,0.453,0.139149953
HNRNPD,8.33060485569687e-06,-0.060675322,0.399,0.491,0.139962492
DNAJC19,8.33077637557316e-06,-0.023953926,0.185,0.235,0.139965374
DNAJB1,8.44969710751065e-06,-0.214780765,0.476,0.585,0.141963361
C9orf78,8.50516967661182e-06,0.006249797,0.404,0.471,0.142895356
RBM48,8.50651093317718e-06,-0.150546163,0.066,0.123,0.14291789
TMC8,8.59811447222782e-06,0.045705566,0.329,0.389,0.144456921
C1QBP,8.69853345400683e-06,-0.089485445,0.243,0.318,0.146144061
ARRB2,8.70085099493125e-06,-0.03033506,0.458,0.545,0.146182998
GLIPR1,8.84437072119929e-06,-0.021325705,0.366,0.432,0.148594272
SP100,8.89103963753707e-06,0.043696534,0.396,0.455,0.149378357
BUB3,9.00666739340647e-06,-0.207064695,0.294,0.406,0.151321019
IMP3,9.05976834942988e-06,-0.13870503,0.283,0.376,0.152213168
MRPS24,9.14588774944744e-06,-0.055646939,0.196,0.256,0.15366006
SEC11C,9.19987231608296e-06,0.060304129,0.288,0.325,0.154567055
PRKAR1A,9.23927960031592e-06,-0.139329588,0.081,0.142,0.155229137
ELL,9.26095322488787e-06,-0.091798685,0.065,0.114,0.155593275
ATP5F1E,9.27341062500939e-06,0.144806656,0.91,0.925,0.155802572
LDLRAP1,9.27648176279408e-06,-0.090572453,0.116,0.173,0.15585417
SPTAN1,9.34506957586312e-06,0.102457799,0.287,0.319,0.157006514
NAA38,9.37818289002904e-06,0.035040148,0.279,0.327,0.157562851
SNHG16,9.4117175550682e-06,-0.120713961,0.238,0.317,0.158126267
UVRAG,9.45683820548942e-06,-0.034534448,0.14,0.185,0.158884339
CBX3,9.47079542447725e-06,-0.078097756,0.272,0.351,0.159118834
NPM1,9.62375920080249e-06,-0.119899767,0.758,0.853,0.161688778
UQCRFS1,9.6345784371622e-06,-0.176089916,0.313,0.42,0.161870552
MAP1LC3B,9.76027825139207e-06,-0.184896177,0.326,0.433,0.163982435
SH3BGRL,9.78334257974883e-06,-0.139809111,0.342,0.44,0.164369939
ADD1,9.94562918173983e-06,-0.001159851,0.318,0.382,0.167096516
ITSN2,1.00258330151674e-05,-0.064045009,0.25,0.311,0.16844402
POLR2J,1.00442774515864e-05,-0.085081617,0.136,0.192,0.168753905
ATP5MPL,1.00866452293905e-05,-0.042941235,0.343,0.427,0.169465726
GSDMD,1.00883103664288e-05,-0.014785452,0.27,0.332,0.169493702
LYPLAL1,1.01859096608053e-05,-0.115531888,0.028,0.066,0.171133468
DBI,1.02540829973143e-05,0.12838935,0.514,0.52,0.172278848
HADHA,1.02620321542423e-05,0.103008513,0.344,0.372,0.172412402
GNAI3,1.03031354411227e-05,-0.06516618,0.135,0.189,0.173102979
RNF11,1.03310508574822e-05,-0.047428841,0.104,0.149,0.173571985
PSMF1,1.03537251614647e-05,-0.026507748,0.242,0.298,0.173952936
EMD,1.04117410941503e-05,-0.156968639,0.313,0.412,0.174927662
KLHL9,1.05040603644438e-05,-0.176104568,0.069,0.126,0.176478718
CCDC85B,1.06745412382619e-05,0.13232224,0.462,0.482,0.179342967
CFAP20,1.07545915071534e-05,-0.106059261,0.056,0.104,0.180687892
AC245407.2,1.08063990286895e-05,-0.093292568,0.135,0.192,0.18155831
RPS6KB2,1.08184833436345e-05,-0.048911424,0.154,0.205,0.181761339
LYSMD2,1.08393910273312e-05,-0.164927748,0.112,0.182,0.182112609
APOBEC3G,1.09305977282373e-05,-0.198205936,0.336,0.451,0.183644972
ERGIC3,1.0957695550504e-05,0.031769291,0.248,0.285,0.184100243
INTS6,1.11085246643994e-05,-0.176471498,0.135,0.208,0.186634323
PRELID1,1.11306296658457e-05,0.111786344,0.468,0.486,0.187005709
MGAT4A,1.11357473685072e-05,-0.055582896,0.317,0.399,0.187091692
GON4L,1.1175168422031e-05,0.096695073,0.2,0.228,0.187754005
CAST,1.12650462668965e-05,0.112869795,0.48,0.514,0.189264042
CARD16,1.13660463970892e-05,0.099938543,0.288,0.321,0.190960946
PITPNB,1.15537847932492e-05,-0.052963677,0.118,0.162,0.194115138
TOMM6,1.15951518445144e-05,-0.064573073,0.431,0.519,0.194810146
PDHA1,1.16443545256426e-05,-0.026818608,0.079,0.115,0.1956368
TMC6,1.16629786036218e-05,0.028268963,0.344,0.393,0.195949704
AKAP8L,1.16837284184649e-05,-0.105476024,0.162,0.23,0.196298321
TAGLN2,1.18512172318771e-05,-0.172921709,0.723,0.827,0.199112301
SOD2,1.19876813076478e-05,-0.07501279,0.135,0.189,0.201405034
CRIPT,1.20237246228628e-05,-0.091075379,0.054,0.092,0.202010597
SNX6,1.2025758325611e-05,-0.047837017,0.355,0.432,0.202044766
GYPC,1.20796950259815e-05,-0.089211181,0.461,0.553,0.202950956
STK17A,1.21324276245791e-05,0.074234342,0.411,0.453,0.203836917
PCM1,1.24897550073653e-05,0.04274548,0.309,0.359,0.209840374
ANP32A,1.2539958745663e-05,-0.116428891,0.283,0.373,0.210683847
PTPN18,1.25473529328969e-05,0.199759211,0.274,0.268,0.210808077
CCT5,1.25507756390108e-05,-0.142343105,0.187,0.269,0.210865582
MAN2B2,1.26174826562663e-05,-0.0625626,0.101,0.146,0.211986326
EMP3,1.28183404833792e-05,-0.08705677,0.796,0.884,0.215360938
NGDN,1.29306963843547e-05,-0.112240349,0.143,0.21,0.21724863
CKLF,1.29585525492289e-05,-0.144877781,0.296,0.386,0.217716641
TSFM,1.30881375384553e-05,-0.085635011,0.039,0.075,0.219893799
RAP2A,1.31460394172384e-05,0.19666996,0.233,0.216,0.220866608
CASP8AP2,1.31510039130737e-05,0.014057446,0.112,0.142,0.220950017
IRF2BP2,1.32001999185178e-05,-0.04265043,0.133,0.177,0.221776559
CORO1A,1.32148665800192e-05,-0.035612345,0.818,0.893,0.222022973
RO60,1.35065624258158e-05,0.126490945,0.213,0.21,0.226923755
ATP5F1D,1.35141330056682e-05,0.123020429,0.631,0.663,0.227050949
SNU13,1.35595808440934e-05,-0.116215012,0.339,0.432,0.227814518
MCRIP1,1.37080032912258e-05,0.041415565,0.248,0.281,0.230308163
AKR7A2,1.38487287250023e-05,-0.101186006,0.141,0.2,0.232672491
TMEM128,1.38589327756924e-05,-0.135333915,0.06,0.111,0.23284393
RNF187,1.39061627477901e-05,-0.073831017,0.238,0.309,0.23363744
EZR,1.4074705215012e-05,-0.093136545,0.486,0.583,0.236469122
CCM2,1.412292798164e-05,0.076901715,0.227,0.264,0.237279313
TPD52,1.41652746392226e-05,-0.13791189,0.027,0.062,0.237990779
DPP8,1.41798360257639e-05,0.095455148,0.118,0.13,0.238235425
OAT,1.42317315894706e-05,-0.035954397,0.084,0.117,0.239107322
ROCK1,1.43411989879456e-05,0.049340804,0.285,0.327,0.240946484
SUMO1,1.43648405789898e-05,-0.088507613,0.258,0.335,0.241343687
ITGA6,1.44752816600688e-05,-0.055239632,0.034,0.062,0.243199207
FUBP1,1.45790334680824e-05,-0.029929594,0.156,0.201,0.244942341
HUWE1,1.47498136288171e-05,0.241491646,0.178,0.143,0.247811619
HLA-DPB1,1.47881727868515e-05,0.066345002,0.607,0.647,0.248456091
SLC2A3,1.48382130192643e-05,-0.213693151,0.228,0.323,0.249296817
AC008105.3,1.48551588945717e-05,-0.183185912,0.137,0.203,0.249581525
UBE2D2,1.49036511207898e-05,-0.055500806,0.487,0.573,0.250396242
RABGGTB,1.49197409649915e-05,-0.091924645,0.134,0.191,0.250666568
PSME1,1.5246009000938e-05,0.073492644,0.787,0.822,0.256148197
RBM8A,1.52605899382287e-05,-0.079280049,0.34,0.433,0.256393172
ARL5A,1.52841658234099e-05,-0.066977727,0.225,0.289,0.25678927
ELP4,1.55394141327902e-05,-0.110352456,0.035,0.074,0.261077697
UBE2V1,1.55521328902921e-05,0.141156145,0.469,0.484,0.261291385
TRIM44,1.56613083687434e-05,0.086839904,0.17,0.182,0.263125642
YBX1,1.57408907556e-05,0.124835757,0.81,0.834,0.264462706
SMIM7,1.57498404350975e-05,0.029547246,0.153,0.185,0.264613069
RNPEPL1,1.57518132323496e-05,0.142465431,0.395,0.402,0.264646214
RTN4,1.58406151615956e-05,-0.092385295,0.24,0.321,0.266138175
SH2D3C,1.59525355922911e-05,-0.084952303,0.072,0.12,0.26801855
KIAA0586,1.5962325846123e-05,0.038390246,0.078,0.094,0.268183037
RTF1,1.60586822956171e-05,0.171224593,0.246,0.245,0.269801921
LGALS1,1.61677724151962e-05,0.206524767,0.522,0.513,0.271634744
SLC1A7,1.62031040956745e-05,0.21027211,0.115,0.107,0.272228352
HERPUD1,1.62562082697124e-05,-0.18653468,0.238,0.334,0.273120555
RNF138,1.62846529470327e-05,-0.032086504,0.086,0.122,0.273598454
SEC61A1,1.63122746239853e-05,-0.094543232,0.185,0.254,0.274062526
MRPL57,1.65228998133813e-05,-0.176081491,0.231,0.32,0.27760124
SRGN,1.66161432486282e-05,-0.201812595,0.686,0.803,0.279167823
UBXN1,1.67228897076648e-05,0.043595025,0.568,0.633,0.28096127
SLC25A28,1.67550387628429e-05,-0.0255971,0.097,0.135,0.281501406
ALYREF,1.67683354002564e-05,-0.17174342,0.276,0.375,0.281724803
SERINC1,1.6847587072005e-05,-0.110706979,0.281,0.366,0.28305631
SHISA5,1.68751984205523e-05,-0.073181715,0.418,0.509,0.283520209
AKR1B1,1.69038618180645e-05,0.062468985,0.208,0.228,0.284001782
RALBP1,1.71243215574002e-05,0.276433808,0.296,0.247,0.287705726
AC243960.1,1.71989624060566e-05,-0.248043145,0.183,0.275,0.288959767
PHB,1.72945264854426e-05,0.056548344,0.237,0.267,0.290565339
LAMTOR4,1.75157290280806e-05,0.077390778,0.512,0.552,0.294281763
ARID5B,1.77282757635868e-05,0.233126803,0.212,0.182,0.297852761
SH3BP5,1.81465507614808e-05,-0.000944082,0.281,0.335,0.304880199
SERP1,1.83433266592888e-05,-0.161365788,0.465,0.572,0.308186231
RASGRP2,1.84618110754216e-05,0.009296176,0.352,0.41,0.310176888
COX6C,1.85005381222046e-05,-0.071409642,0.621,0.717,0.310827541
CALR,1.86162653284911e-05,0.05881138,0.69,0.731,0.312771874
PDCD10,1.86459975411149e-05,-0.180336517,0.171,0.256,0.313271405
MRPL55,1.88347712151304e-05,0.090736257,0.162,0.174,0.316442991
CCND2,1.90562722792787e-05,0.193257401,0.234,0.221,0.320164431
PSMA3,1.91141249703314e-05,-0.182852686,0.158,0.238,0.321136414
CCNT1,1.92163263177454e-05,0.003125728,0.087,0.118,0.322853498
LINC01578,1.95022151395033e-05,-0.184827149,0.589,0.694,0.327656717
PRELID3B,1.95909210816265e-05,-0.171963627,0.108,0.178,0.329147065
AL118516.1,1.97725684548233e-05,-0.138900248,0.147,0.216,0.332198923
GABARAPL1,1.99415400842823e-05,-0.062191117,0.186,0.242,0.335037815
C12orf57,2.00714276359258e-05,0.160695414,0.744,0.76,0.337220056
LINC02328,2.0147737751552e-05,-0.093851787,0.032,0.068,0.338502142
ZNF770,2.03134766750101e-05,0.021663755,0.091,0.119,0.341286722
SLC25A6,2.03900218262011e-05,-0.143162893,0.75,0.846,0.342572757
NDUFB9,2.04504438392143e-05,0.004702151,0.478,0.542,0.343587907
COX5B,2.05261475065319e-05,-0.026301177,0.526,0.603,0.344859804
RGS10,2.06730202467204e-05,-0.081856523,0.309,0.386,0.347327413
RANBP1,2.07837793873915e-05,0.034546543,0.207,0.237,0.349188277
HSF1,2.08061258453552e-05,0.015116458,0.185,0.223,0.34956372
TMEM87A,2.0951574077894e-05,0.093875518,0.143,0.154,0.352007396
HSPA1A,2.10374381012263e-05,0.185063059,0.124,0.132,0.353449998
LATS1,2.10407037119002e-05,-0.087565136,0.11,0.169,0.353504863
UBL5,2.10473829209184e-05,0.098547824,0.642,0.676,0.35361708
CD300A,2.10870237366566e-05,-0.023721823,0.177,0.231,0.354283086
C6orf136,2.12844220124041e-05,-0.04474686,0.104,0.147,0.357599574
NHP2,2.14383315725536e-05,0.008381915,0.243,0.289,0.360185409
RNMT,2.1498251843498e-05,0.03464836,0.257,0.295,0.361192129
YRDC,2.16909008443833e-05,-0.169987928,0.094,0.162,0.364428825
PSMC5,2.1944746366041e-05,0.031921459,0.358,0.412,0.368693684
BAZ1B,2.19827870144417e-05,0.0929972,0.2,0.224,0.369332805
ZDHHC6,2.2048508927259e-05,-0.075572505,0.108,0.158,0.370436998
ADIPOR1,2.20552342858854e-05,0.043178045,0.171,0.19,0.370549991
GLT8D1,2.20599162974963e-05,-0.159335591,0.076,0.137,0.370628654
DDIT3,2.20743295310651e-05,-0.083920211,0.052,0.093,0.37087081
SF3B1,2.21665858987058e-05,-0.008343765,0.505,0.578,0.37242081
EID2,2.23194614051208e-05,-0.066907214,0.065,0.107,0.374989271
MARCH6,2.23195012532633e-05,-0.09732735,0.128,0.189,0.374989941
SMURF2,2.24331230744614e-05,-0.106651091,0.087,0.138,0.376898901
C4orf48,2.28078302267181e-05,0.1540915,0.219,0.218,0.383194356
NFKBIA,2.30704357440543e-05,-0.13854101,0.482,0.579,0.387606391
HOPX,2.30905877554543e-05,-0.179956533,0.132,0.203,0.387944965
SELENOM,2.32601907535176e-05,-0.079584219,0.141,0.191,0.390794465
RNPS1,2.32918950576039e-05,-0.108602897,0.339,0.425,0.391327129
HENMT1,2.33221310213234e-05,-0.09048691,0.097,0.148,0.391835123
CHFR,2.34135947223241e-05,-0.011482144,0.095,0.127,0.393371805
SQSTM1,2.35965339734027e-05,-0.068054995,0.325,0.403,0.396445367
IFITM1,2.36173134040249e-05,-0.092296269,0.91,0.969,0.396794483
ANP32B,2.36416904611174e-05,-0.171830182,0.462,0.569,0.397204041
ZNF394,2.40488091944111e-05,-0.169622579,0.194,0.28,0.404044043
CLTB,2.41230428415377e-05,0.095252832,0.233,0.247,0.405291243
TRIM22,2.43805420237165e-05,-0.093305711,0.28,0.36,0.409617487
