Supplementary Data 2E. Differential gene expression in CD8A+ T cells at 12 vs 32 weeks,,,,,
,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
COX6C,2.7007056434955e-20,0.064020316,0.521,0.688,4.53745555163679e-16
KRT10,2.7917249515106e-20,-0.083559165,0.344,0.544,4.69037709103296e-16
RAP1A,2.84990573992449e-20,-0.223819525,0.201,0.411,4.78812663364714e-16
ICAM3,2.87722497654919e-20,0.156964542,0.515,0.64,4.8340256831003e-16
SLC3A2,2.97846683302221e-20,-0.274320208,0.151,0.335,5.00412212616061e-16
STK17B,3.03767406538311e-20,0.066219247,0.35,0.47,5.10359619725016e-16
SENP6,3.17619421794612e-20,-0.009730622,0.182,0.313,5.33632390557128e-16
PTGDR,3.39404996126214e-20,0.192517959,0.234,0.287,5.70234333991651e-16
AP2M1,3.78210242268117e-20,-0.082524257,0.271,0.426,6.35431028034664e-16
TMEM258,3.84595049616258e-20,0.252430451,0.44,0.525,6.46158142860275e-16
SRP9,3.85141407414361e-20,-0.256168129,0.216,0.435,6.47076078596868e-16
PFDN1,3.87100179568031e-20,0.271609065,0.137,0.135,6.50367011692249e-16
REEP5,3.92527570728328e-20,-0.180276372,0.221,0.398,6.59485571580663e-16
CDC42EP3,4.15654893743234e-20,-0.101765778,0.239,0.41,6.98341786978008e-16
NDUFV2,4.20591084548494e-20,-0.17141648,0.173,0.353,7.06635081149925e-16
RAB1B,4.3500794003534e-20,-0.010150166,0.252,0.391,7.30856840053375e-16
KRTCAP2,4.53028503962683e-20,0.026572244,0.51,0.677,7.61133189507703e-16
DNAJA2,4.64964395526257e-20,-0.290320269,0.121,0.309,7.81186680923664e-16
POLR2G,4.71407976552293e-20,-0.070726769,0.207,0.346,7.92012541405507e-16
ARF5,4.71911969622282e-20,-0.064524265,0.344,0.513,7.92859300162395e-16
E2F4,4.90336306132653e-20,-0.273985445,0.139,0.317,8.2381402793347e-16
STK38,5.03290785916791e-20,-0.061156669,0.293,0.454,8.45578849418801e-16
ATP5F1C,5.33290877454711e-20,-0.221784452,0.2,0.396,8.9598200321166e-16
MRPL33,5.74945821907067e-20,0.165615502,0.192,0.245,9.65966475386062e-16
CMPK1,5.78293228811882e-20,-0.201532276,0.252,0.45,9.71590453726842e-16
ANXA11,5.91510814627908e-20,-0.177716451,0.276,0.495,9.93797319656349e-16
PYHIN1,6.14681407267583e-20,0.022254769,0.325,0.462,1.03272623235027e-15
IFITM1,6.56530503148321e-20,0.168898852,0.902,0.938,1.10303689833949e-15
ARPC4,6.60393052435197e-20,-0.146633752,0.401,0.604,1.10952636739637e-15
OS9,6.76290371000811e-20,-0.159781599,0.163,0.323,1.13623545231846e-15
CDC34,6.83445682805851e-20,-0.084528078,0.095,0.186,1.14825709168211e-15
C1orf43,6.88277396794307e-20,-0.004678266,0.15,0.243,1.15637485435412e-15
HSPE1,6.89311924298426e-20,-0.139535318,0.207,0.37,1.15811296401379e-15
STK24,6.96826274067478e-20,-0.103031012,0.155,0.294,1.17073782306077e-15
RBBP6,7.2128577541528e-20,-0.325284732,0.212,0.435,1.21183223127521e-15
CCDC107,7.98166009500534e-20,0.001058678,0.283,0.431,1.34099871256185e-15
NDUFA9,8.12580821855111e-20,-0.11613823,0.109,0.223,1.36521703879877e-15
NDUFV1,8.45735787105685e-20,-0.034182902,0.254,0.389,1.42092069591626e-15
TIAL1,8.70514005121477e-20,-0.217120958,0.18,0.359,1.46255058000459e-15
EPC1,8.76620272756218e-20,-0.098398387,0.332,0.527,1.47280972025772e-15
SEC11C,8.83344975235842e-20,0.133533113,0.22,0.294,1.48410789289374e-15
EMC7,8.89423600690813e-20,-0.083766887,0.133,0.256,1.49432059152063e-15
LY6E,9.0582571499921e-20,0.166085869,0.562,0.686,1.52187778377017e-15
PHB2,9.42712003132063e-20,0.079579995,0.321,0.454,1.58385043646218e-15
SAP18,9.6393918692036e-20,-0.354019652,0.329,0.602,1.6195142279449e-15
LRPAP1,9.92120374255912e-20,0.003483066,0.157,0.256,1.66686144078736e-15
TOMM5,1.03900286922673e-19,0.066995267,0.232,0.339,1.74562872058782e-15
SPSB3,1.06020005998346e-19,-0.217543194,0.322,0.543,1.78124212077821e-15
ATP5MPL,1.06180121313119e-19,0.115089328,0.278,0.385,1.78393221818171e-15
BMI1,1.06989570999988e-19,-0.083474035,0.12,0.227,1.7975317823708e-15
SH3BGRL,1.10422116207814e-19,-0.213189218,0.265,0.475,1.85520197440749e-15
ATP6AP2,1.11456654143481e-19,-0.007549587,0.204,0.339,1.87258324626463e-15
CDC25B,1.11910373943353e-19,-0.316549025,0.273,0.524,1.88020619262227e-15
POLD4,1.13108265018822e-19,0.000596682,0.285,0.417,1.90033196058122e-15
GLS,1.21384212804624e-19,-0.337350273,0.207,0.425,2.03937615933048e-15
COX5A,1.21695340121045e-19,-0.04749119,0.306,0.477,2.04460340937367e-15
RPL23,1.24535974211733e-19,-0.210228174,0.543,0.754,2.09232890273132e-15
CD164,1.3190373300467e-19,-0.06743621,0.23,0.386,2.21611461821147e-15
POLR2A,1.35859906170834e-19,-0.278681909,0.17,0.356,2.28258228357618e-15
CHKB,1.37258389230777e-19,-0.433277561,0.12,0.312,2.30607819746628e-15
BCLAF1,1.481430535164e-19,-0.145515655,0.26,0.46,2.48895144212904e-15
HIKESHI,1.53293653740331e-19,-0.038914961,0.111,0.202,2.57548667649129e-15
S100A6,1.54853851127228e-19,0.127001362,0.88,0.931,2.60169955278855e-15
EIF3E,1.59907504451922e-19,-0.149227865,0.332,0.532,2.68660598229674e-15
NUCB1,1.699465175645e-19,0.004722014,0.275,0.408,2.85527144160116e-15
PCNP,1.73959424827114e-19,-0.05460038,0.148,0.259,2.92269229652034e-15
ARPC5,1.74521559522707e-19,-0.296415088,0.359,0.611,2.93213672154101e-15
SELENOH,1.74819487223168e-19,0.068116176,0.275,0.379,2.93714220483645e-15
MINDY2,1.7589308750428e-19,0.138694128,0.119,0.158,2.9551797631594e-15
ABHD14B,1.82306442029245e-19,0.093227738,0.292,0.411,3.06293053253335e-15
PSMA7,1.96272497599406e-19,-0.201723951,0.444,0.669,3.29757423216761e-15
PRDX1,1.97445446617477e-19,-0.266814278,0.176,0.37,3.31728094862023e-15
PSMD9,2.0695708413533e-19,0.021583811,0.172,0.268,3.47708597055768e-15
DNAJA1,2.10118622201647e-19,-0.539349904,0.195,0.476,3.53020297160987e-15
MIDN,2.15799727415688e-19,-0.459282974,0.1,0.308,3.62565122031098e-15
CNOT2,2.26228552779131e-19,-0.190844715,0.113,0.265,3.80086591524218e-15
MED10,2.29053837103151e-19,-0.091566853,0.247,0.406,3.84833351717003e-15
ADIPOR1,2.31191498733337e-19,-0.036303225,0.142,0.242,3.8842483702188e-15
MORF4L1,2.47577381281981e-19,-0.193991796,0.357,0.58,4.15954758291856e-15
VDAC3,2.50879738362794e-19,-0.315961453,0.114,0.294,4.2150304842333e-15
PPP2CA,2.53387215510427e-19,-0.216308054,0.158,0.333,4.25715860779069e-15
EIF3I,2.53567286568098e-19,-0.060112433,0.223,0.358,4.26018398163062e-15
SYTL3,2.54618878376618e-19,0.023642566,0.284,0.403,4.27785177560556e-15
ID2,2.55792591628905e-19,0.111126973,0.298,0.392,4.29757133195723e-15
EBP,2.55883116504437e-19,-0.005308873,0.113,0.189,4.29909224039105e-15
TRAPPC5,2.6814062051019e-19,0.1070541,0.212,0.301,4.5050305651917e-15
HSP90B1,2.90501273429334e-19,0.149708025,0.609,0.737,4.88071189488623e-15
SLC25A28,3.01231777914276e-19,-0.419625288,0.016,0.148,5.06099510073776e-15
RGS10,3.13798258512282e-19,0.059373856,0.226,0.333,5.27212454126486e-15
UBXN1,3.16280673838881e-19,0.056348439,0.452,0.62,5.31383160116704e-15
CNPY2,3.16913103007351e-19,0.157249975,0.198,0.27,5.3244570436265e-15
CLEC2B,3.36378087700645e-19,-0.481103924,0.271,0.575,5.65148825145853e-15
XRN2,3.41831413164013e-19,-0.158856385,0.204,0.377,5.74310957256858e-15
OGFR,3.44852822840736e-19,-0.358337013,0.09,0.28,5.79387227654721e-15
SRP72,3.46739511417583e-19,0.018174572,0.149,0.232,5.82557053132681e-15
RNF167,3.63715321105596e-19,0.047164569,0.308,0.445,6.11078110989512e-15
NDUFA11,3.65726496477016e-19,0.061983294,0.395,0.541,6.14457086731034e-15
PPP6C,3.67097365226437e-19,-0.190530414,0.118,0.254,6.16760283316937e-15
TMED9,3.7655354685293e-19,0.033568023,0.291,0.424,6.32647614067609e-15
RAD23A,3.87049844100429e-19,-0.155739039,0.259,0.449,6.50282443073131e-15
MRPL41,3.89946887346887e-19,0.147591649,0.237,0.311,6.55149765431505e-15
BUB3,3.94344672383383e-19,-0.265061514,0.218,0.422,6.62538484071322e-15
ATRAID,4.0279147991427e-19,0.157323748,0.239,0.321,6.76729965403965e-15
CD3G,4.03382915662707e-19,-0.049795857,0.671,0.833,6.77723636604913e-15
BRD4,4.0662756246631e-19,-0.324467098,0.174,0.379,6.83174967699647e-15
ATP5PO,4.1186651569277e-19,-0.019367766,0.37,0.552,6.91976933015423e-15
CLSTN1,4.32067755111723e-19,-0.214586541,0.095,0.229,7.25917035363207e-15
UBL3,4.38368708905383e-19,-0.264002613,0.111,0.275,7.36503267831933e-15
WDR83OS,4.520848167832e-19,-0.078036858,0.346,0.521,7.59547700677455e-15
IL10RA,4.5593030957359e-19,-0.379686841,0.353,0.622,7.66008513114588e-15
ORAI1,4.6695974457135e-19,-0.213039485,0.263,0.467,7.84539066854324e-15
GPS2,4.91302596166697e-19,-0.143952718,0.288,0.492,8.25437491819667e-15
SRSF3,5.20141601642702e-19,-0.203931292,0.293,0.507,8.73889904919903e-15
SERPINB6,5.21711361674899e-19,0.192099902,0.182,0.221,8.76527258749998e-15
FAM117A,5.35698801888541e-19,-0.578482298,0.157,0.424,9.00027557052937e-15
PPIG,5.39116070475627e-19,-0.067607822,0.179,0.319,9.05768910006101e-15
COPS9,5.42625279807528e-19,0.229838822,0.323,0.377,9.11664732604628e-15
CTDSP1,5.44691848259173e-19,-0.251454824,0.237,0.452,9.15136774260237e-15
CCDC85B,5.72678089697874e-19,0.08576018,0.34,0.473,9.62156458501398e-15
RSRC2,5.90403241487928e-19,-0.306465933,0.165,0.363,9.91936486023868e-15
COPS5,5.95168426357022e-19,-0.022348676,0.148,0.247,9.99942473122432e-15
MAP7D1,6.16377005122778e-19,-0.429972018,0.124,0.333,1.03557500630678e-14
PPP4R2,6.20324515558777e-19,-0.15972641,0.144,0.287,1.0422072185903e-14
TPRG1L,6.53207586736682e-19,-0.320944087,0.07,0.216,1.0974540664763e-14
CDC37,7.26962700230609e-19,-0.15445801,0.398,0.627,1.22137003265745e-14
SNRPF,7.32627192967444e-19,0.036743323,0.232,0.333,1.2308869469046e-14
PSMA2,7.49210495251517e-19,-0.185475612,0.184,0.367,1.25874855307207e-14
FAM107B,7.49305712701519e-19,-0.131689907,0.342,0.54,1.25890852790982e-14
SNX3,7.66238022354662e-19,-0.088957472,0.262,0.438,1.28735650135807e-14
RPL5,7.66403097490918e-19,0.01051842,0.963,0.982,1.28763384409449e-14
GDI2,7.79249440760658e-19,-0.126099875,0.254,0.426,1.30921698542198e-14
UBE2S,8.22593715924741e-19,-0.673833276,0.159,0.445,1.38203970212516e-14
NUCKS1,8.70904448955532e-19,-0.097051395,0.28,0.451,1.46320656469019e-14
CEBPB,8.74745202364289e-19,0.024195944,0.178,0.271,1.46965941449224e-14
HNRNPA0,8.80529102043036e-19,-0.405087282,0.349,0.644,1.47937694434251e-14
ARHGEF1,8.86195828547289e-19,-0.438014731,0.342,0.635,1.4888976115423e-14
S1PR4,8.87163295820245e-19,-0.183441835,0.23,0.419,1.49052305330759e-14
DRAP1,9.11648154651927e-19,-0.080312913,0.4,0.597,1.5316600646307e-14
LEPROTL1,9.18755783039693e-19,0.019761537,0.221,0.33,1.54360159108499e-14
LUC7L2,9.61248697229114e-19,-0.005939974,0.186,0.307,1.61499393621463e-14
WBP2,1.04554891523139e-18,-0.186383836,0.172,0.335,1.75662673248026e-14
GET3,1.07682936947849e-18,0.059006425,0.154,0.236,1.80918102366081e-14
KMT2A,1.09491125104069e-18,-0.273563838,0.256,0.471,1.83956039287346e-14
MIF4GD,1.09720615915001e-18,-0.045367067,0.113,0.215,1.84341606798793e-14
CHD1,1.10353951586984e-18,-0.244866931,0.17,0.343,1.85405674061291e-14
CPNE1,1.10954765844306e-18,-0.167683302,0.174,0.326,1.86415102095018e-14
SRSF10,1.11866880727632e-18,-0.025317929,0.239,0.374,1.87947546310494e-14
WDR45,1.12868641293972e-18,-0.113980884,0.103,0.212,1.89630604238003e-14
RASSF5,1.14065827487895e-18,-0.235129848,0.219,0.417,1.91641996762413e-14
UBE2D2,1.17786201626924e-18,-0.138598288,0.376,0.597,1.97892597353394e-14
RPS19BP1,1.21636815001106e-18,0.11973713,0.222,0.301,2.04362012883358e-14
BAX,1.23719450007877e-18,0.045180167,0.346,0.491,2.07861047958233e-14
PTP4A2,1.30993310380963e-18,-0.459495569,0.542,0.83,2.20081860771055e-14
PSMC5,1.31871110072123e-18,-0.112960635,0.24,0.411,2.21556652032174e-14
MIER1,1.36402281892175e-18,-0.109910497,0.198,0.337,2.29169473807043e-14
POLR2L,1.37010423626675e-18,0.264173892,0.43,0.497,2.30191212735177e-14
MAGOH,1.38572427888344e-18,-0.152761728,0.159,0.305,2.32815536095206e-14
OSTF1,1.40910722069643e-18,-0.178725584,0.321,0.536,2.36744104149207e-14
ALDOA,1.44616515005071e-18,-0.068100215,0.32,0.495,2.42970206860019e-14
MAT2B,1.45762939951675e-18,-0.374464623,0.189,0.439,2.44896315412809e-14
RAB5C,1.46815055191933e-18,-0.181302248,0.264,0.461,2.46663974227966e-14
TRG-AS1,1.47936847385728e-18,0.075073046,0.278,0.375,2.48548697292761e-14
KIF5B,1.53919583921149e-18,-0.087037532,0.208,0.348,2.58600292945923e-14
NDUFA10,1.5544171366322e-18,0.083820878,0.165,0.237,2.61157623125576e-14
ISG20,1.56204501393134e-18,0.255781312,0.315,0.382,2.62439182790604e-14
SNRPA,1.57186470199054e-18,0.087112931,0.238,0.341,2.6408898858143e-14
AL138963.4,1.62496469716381e-18,-0.152251529,0.341,0.462,2.73010318770492e-14
EIF2A,1.68548635754838e-18,-0.025131811,0.146,0.243,2.83178562931703e-14
COX7A2L,1.71003191303193e-18,-0.089050008,0.222,0.374,2.87302461708494e-14
ELOB,1.8645525945111e-18,0.076148835,0.584,0.74,3.1326348140381e-14
HACD4,1.88497773474985e-18,0.05765544,0.15,0.214,3.16695109215323e-14
LRP10,1.89814428993791e-18,-0.123040826,0.187,0.339,3.18907222152468e-14
C1D,1.93011276255743e-18,0.019575475,0.104,0.171,3.24278245237274e-14
CASP1,2.02444024417333e-18,-0.117178031,0.153,0.287,3.40126205423561e-14
PPP3CC,2.08324048347916e-18,-0.164660266,0.271,0.461,3.50005233629334e-14
WASF2,2.08349253005217e-18,0.064047867,0.297,0.419,3.50047579974065e-14
OSTC,2.11502937515344e-18,-0.113309532,0.178,0.326,3.5534608531953e-14
CD320,2.17884037950495e-18,0.136545967,0.252,0.323,3.66066972160627e-14
ZNF428,2.30908246870871e-18,-0.029571839,0.208,0.348,3.8794894556775e-14
COX5B,2.31370029101638e-18,-0.035041629,0.403,0.58,3.88724785893663e-14
SF3A1,2.32176389645678e-18,-0.155516061,0.206,0.366,3.90079552243703e-14
AUP1,2.34202588113152e-18,-0.109613104,0.263,0.439,3.93483768288907e-14
PPP4C,2.35078032578893e-18,-0.290927487,0.211,0.435,3.94954602535799e-14
EIF3G,2.45573255085643e-18,0.108306881,0.472,0.625,4.12587625869388e-14
EIF6,2.46564016131261e-18,-0.120830561,0.112,0.228,4.14252203502132e-14
DPP7,2.52469777841825e-18,-0.184598164,0.307,0.514,4.24174473752051e-14
POLR2K,2.58997750601575e-18,-0.272881385,0.091,0.243,4.35142120785706e-14
RPS27L,2.60796552863199e-18,-0.008224075,0.211,0.345,4.3816428846546e-14
HERPUD2,2.61076743769543e-18,-0.39373358,0.186,0.424,4.3863503720721e-14
NT5C,2.63605388923268e-18,0.055516769,0.161,0.232,4.42883413929982e-14
TLN1,2.64244534212821e-18,-0.013752009,0.427,0.6,4.43957241930961e-14
VSIR,2.64689852323685e-18,-0.085180363,0.276,0.445,4.44705420889023e-14
SDF2L1,2.64878296463813e-18,0.053533081,0.167,0.246,4.45022025888852e-14
ITGB7,2.66406326529826e-18,-0.117380613,0.298,0.464,4.47589269202761e-14
LFNG,2.78269080282023e-18,-0.499765611,0.046,0.22,4.67519881781827e-14
POLR2E,2.85408530535649e-18,-0.057919438,0.221,0.355,4.79514872152944e-14
TMEM243,2.85748814663735e-18,0.052902245,0.144,0.226,4.80086583516541e-14
C4orf3,2.88115938154671e-18,-0.112309132,0.289,0.459,4.84063587693663e-14
SELPLG,2.97453010493628e-18,0.057050829,0.491,0.628,4.99750802930345e-14
SLC25A3,3.03622044425064e-18,-0.444586179,0.362,0.663,5.10115396838551e-14
BSG,3.20191678380876e-18,-0.050544059,0.421,0.607,5.37954038847709e-14
TMEM50A,3.25677751132208e-18,-0.310151901,0.317,0.561,5.47171189677223e-14
CD46,3.26889787485468e-18,-0.190791324,0.193,0.367,5.49207531954335e-14
HNRNPR,3.33902988967217e-18,-0.091295893,0.276,0.437,5.60990411763821e-14
MAF1,3.35953447440559e-18,-0.032910543,0.222,0.356,5.64435387044883e-14
GPX4,3.5687490458893e-18,0.053356287,0.338,0.475,5.99585527199862e-14
MAGED2,3.6509852780078e-18,-0.159799606,0.101,0.22,6.1340203655809e-14
SFPQ,3.6528327001183e-18,-0.549712815,0.316,0.626,6.13712421946875e-14
ATP6V0B,3.72437507640193e-18,-0.10242173,0.232,0.398,6.25732256586288e-14
CDK17,3.89486539714044e-18,-0.018907917,0.207,0.314,6.54376335373566e-14
MCUB,3.90895027607375e-18,-0.135669048,0.165,0.292,6.5674273588315e-14
SERINC3,3.91987984668341e-18,-0.046582868,0.2,0.331,6.58579013041279e-14
TNFAIP8,4.14447226123653e-18,-0.047400143,0.203,0.326,6.9631278461035e-14
PPP1R11,4.16845325395675e-18,0.029882875,0.148,0.234,7.00341831197273e-14
SAMD3,4.26804499139503e-18,0.002002087,0.368,0.529,7.17074239004279e-14
ARL6IP1,4.30874853176913e-18,-0.390132418,0.325,0.605,7.23912840822532e-14
RBM42,4.39397363322441e-18,-0.183393163,0.106,0.24,7.38231510118033e-14
APRT,4.53102924559919e-18,0.156901959,0.534,0.66,7.61258223553119e-14
HNRNPH3,4.585622361121e-18,-0.037571559,0.208,0.341,7.70430412891939e-14
MED30,4.61143051666037e-18,0.038138926,0.143,0.211,7.74766441104108e-14
UBE2L3,4.68857619740757e-18,-0.110993012,0.216,0.377,7.87727686926446e-14
TRAPPC10,4.79161917043287e-18,-0.401945786,0.134,0.343,8.05039936824426e-14
ATP6V1G1,4.84961092901903e-18,-0.119148644,0.405,0.625,8.14783132184487e-14
UBE2I,5.28171878810557e-18,-0.228416701,0.237,0.436,8.87381573589617e-14
SPCS3,5.47324294508311e-18,0.099318185,0.274,0.37,9.19559547203413e-14
UBXN4,5.4965641965115e-18,-0.037955032,0.293,0.444,9.23477750655897e-14
AC245297.3,5.54235836976914e-18,-0.021392309,0.088,0.167,9.31171629704914e-14
FKBP8,5.55683945600948e-18,-0.052969525,0.431,0.625,9.33604597004152e-14
ERP29,5.63947692775326e-18,-0.035170553,0.472,0.653,9.47488518631825e-14
YME1L1,5.92146115554266e-18,-0.421632057,0.17,0.393,9.94864688742722e-14
AKAP13,5.94057006485635e-18,0.209699821,0.371,0.457,9.98075176596515e-14
VDAC2,5.95307088489066e-18,-0.183059704,0.202,0.386,1.00017543937048e-13
NOL7,5.98353164745221e-18,-0.098812235,0.2,0.344,1.00529315208845e-13
SNHG6,6.0352332937183e-18,0.659872535,0.581,0.51,1.01397954567761e-13
DGUOK,6.13775205733996e-18,-0.062038761,0.191,0.32,1.03120372315369e-13
ATP5PF,6.3698899538539e-18,-0.147705878,0.261,0.444,1.07020521114699e-13
NDUFS5,6.50007555977145e-18,-0.137751599,0.357,0.561,1.0920776947972e-13
DANCR,6.52161347287968e-18,-0.101131063,0.198,0.332,1.09569627957852e-13
VEGFB,6.68177257492385e-18,-0.399610095,0.061,0.221,1.12260461031296e-13
CCDC124,6.7029963281267e-18,0.007452106,0.141,0.232,1.12617041308857e-13
SF3B1,6.72299011290365e-18,-0.283338092,0.377,0.633,1.12952956886894e-13
TRAM1,6.90543929277073e-18,-0.213578872,0.259,0.45,1.16018285557841e-13
SNRPC,6.92834752639007e-18,-0.008837835,0.151,0.24,1.16403166790879e-13
PAK2,7.00041351697539e-18,-0.042464472,0.299,0.458,1.17613947498704e-13
SNRPB,7.0621766883725e-18,-0.060821162,0.299,0.468,1.18651630541346e-13
SELENOW,7.19253644964246e-18,-0.014227127,0.386,0.538,1.20841804890443e-13
MCRIP1,7.24185854768884e-18,-0.162365257,0.166,0.311,1.2167046545972e-13
LPXN,7.27797709008496e-18,-0.109828135,0.167,0.302,1.22277293090517e-13
PNISR,7.34391657454958e-18,0.019299221,0.377,0.524,1.23385142369008e-13
SNRK,7.38260951715875e-18,-0.06860712,0.16,0.282,1.24035222497784e-13
BST2,7.66078535936891e-18,0.016319426,0.307,0.433,1.28708854822757e-13
GPAA1,7.82155507050909e-18,0.031715644,0.186,0.271,1.31409946739623e-13
RPL30,8.05450713028318e-18,0.112443209,0.999,0.999,1.35323774295888e-13
CSKMT,8.43157402156954e-18,-0.332972018,0.059,0.191,1.4165887513639e-13
CSNK2B,8.47703223355566e-18,-0.052464171,0.368,0.557,1.42422618555969e-13
TSPO,8.50248298268373e-18,0.102193734,0.42,0.533,1.42850216592069e-13
MZT2B,8.75040781115491e-18,0.037975586,0.501,0.675,1.47015601635214e-13
CTSD,9.11482073620196e-18,-0.12137978,0.381,0.577,1.53138103188929e-13
TNFSF12,9.32840584199584e-18,-0.075665115,0.208,0.34,1.56726546551372e-13
SAMM50,9.58907230182077e-18,-0.107197473,0.068,0.149,1.61106003742891e-13
GOLPH3,9.73015147418134e-18,-0.224409818,0.152,0.313,1.63476274917721e-13
NHP2,1.01114652436773e-17,0.09129274,0.192,0.266,1.69882727559023e-13
PSMC3,1.01191580098449e-17,-0.034633214,0.135,0.233,1.70011973723405e-13
TXN2,1.07177427173431e-17,0.020666482,0.167,0.253,1.80068795394082e-13
LBR,1.07638043459928e-17,-0.18019808,0.172,0.339,1.80842676817025e-13
UBL5,1.09750184692834e-17,0.033621437,0.521,0.689,1.8439128530243e-13
ACTR3,1.1199640938678e-17,-0.321758333,0.368,0.615,1.88165167410729e-13
ATP1A1,1.21052545219335e-17,-0.334425999,0.166,0.374,2.03380381223004e-13
ECH1,1.21570989784866e-17,-0.153321439,0.213,0.387,2.04251419937553e-13
RABAC1,1.2304018103812e-17,-0.070414879,0.403,0.586,2.06719808162145e-13
CFLAR,1.24901724781027e-17,0.156568003,0.3,0.391,2.09847387804603e-13
CTBP1,1.29078785271448e-17,-0.211734734,0.245,0.442,2.16865267134559e-13
RTF2,1.32229457037337e-17,-0.093721644,0.129,0.242,2.22158710768429e-13
STAT4,1.35454151506339e-17,-0.217499362,0.185,0.353,2.275765199458e-13
DPM3,1.3645642451867e-17,0.133298795,0.159,0.211,2.29260438833817e-13
OSER1,1.4337034991284e-17,-0.345662325,0.043,0.182,2.40876524888563e-13
RPAIN,1.4555304603956e-17,-0.237922652,0.109,0.257,2.44543672651064e-13
BCL7C,1.50319627514476e-17,-0.109215492,0.248,0.405,2.52552006187072e-13
NAA20,1.5612401227062e-17,-0.056951588,0.076,0.147,2.62303953015868e-13
ZNRD1,1.59030060706711e-17,-0.101958101,0.115,0.232,2.67186404993346e-13
SLC15A4,1.63488012269051e-17,-0.425871069,0.084,0.276,2.74676209413232e-13
PSMA6,1.67103488211504e-17,-0.27479168,0.213,0.435,2.80750570544148e-13
CCDC91,1.71020146009542e-17,-0.033176716,0.093,0.163,2.87330947310632e-13
METTL9,1.73603681822477e-17,-0.190839961,0.159,0.308,2.91671545829944e-13
ACTR2,1.75701548728933e-17,-0.236159345,0.313,0.55,2.95196172019481e-13
TMCO1,1.77343859498832e-17,0.153128578,0.202,0.265,2.97955418343988e-13
LCP2,1.81195538572914e-17,-0.122721565,0.399,0.589,3.04426624356352e-13
YPEL5,1.85403977458325e-17,-0.146193659,0.17,0.322,3.11497222527731e-13
LAMP1,1.95149392051231e-17,-0.318497393,0.299,0.557,3.27870493585274e-13
