Supplementary Data 2C. Differential gene expression in CD8A+ T cells at pre-treatment vs 12 weeks,,,,,
,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
CLTA,0.581518494,0.033242058,0.267,0.242,1
AK6,0.581646769,-0.012060289,0.063,0.068,1
NRBF2,0.581649532,0.04368532,0.105,0.085,1
PKNOX1,0.582127472,0.048154969,0.06,0.054,1
CDK16,0.582131624,0.054326289,0.079,0.062,1
NMT1,0.582553058,0.052320625,0.133,0.114,1
CEP135,0.582563461,-0.023216601,0.071,0.071,1
USP21,0.582583856,-0.025587259,0.066,0.07,1
TOMM7,0.582918252,-0.031403131,0.879,0.876,1
ENTPD1-AS1,0.582970103,0.015613593,0.051,0.049,1
SP3,0.583457564,0.023602124,0.208,0.189,1
UBE2H,0.583765745,0.033437302,0.22,0.211,1
TMEM9,0.584068527,0.003979191,0.069,0.069,1
ATP6AP2,0.584320515,0.016735109,0.339,0.32,1
OGDH,0.584841932,-0.040082432,0.146,0.152,1
HIST1H4F,0.584984229,0.017266494,0.055,0.048,1
HNRNPLL,0.585239975,0.032437516,0.112,0.104,1
IKBKB,0.585255705,0.066718669,0.123,0.101,1
NIN,0.585544385,-0.064277321,0.179,0.196,1
ELOVL5,0.585741641,0.023009915,0.215,0.195,1
ATG16L2,0.586606961,0.058216361,0.186,0.171,1
MAP2K2,0.586713578,0.094383652,0.492,0.435,1
RABGGTB,0.586966461,0.01571324,0.205,0.191,1
CES2,0.587071894,-0.03734553,0.054,0.061,1
GNB1,0.587170552,0.039252254,0.457,0.431,1
ADSL,0.587251923,0.009403001,0.143,0.14,1
ZBTB17,0.587461187,0.00045358,0.059,0.062,1
TBX21,0.587689658,0.1462807,0.582,0.523,1
LYN,0.587698081,0.089155426,0.107,0.077,1
BSDC1,0.588244614,0.01683683,0.144,0.138,1
DNM1L,0.588294338,-0.008351963,0.1,0.098,1
HELB,0.588342219,-0.044269037,0.084,0.093,1
CISD2,0.588395978,0.014099111,0.116,0.104,1
IL21R,0.588396968,0.022326239,0.073,0.067,1
SNX10,0.588534605,-0.014362655,0.086,0.087,1
MIS18BP1,0.58854009,0.049535037,0.232,0.207,1
SS18,0.588769101,0.021777385,0.124,0.109,1
CARD19,0.588837019,-0.044790187,0.101,0.114,1
CD2AP,0.588973652,-0.02458169,0.096,0.093,1
ZNF32,0.589176488,-0.054255317,0.157,0.162,1
EXOC6,0.58925523,0.009764296,0.065,0.066,1
TMEM199,0.589833897,0.013952426,0.067,0.067,1
PRCC,0.590506216,0.071827361,0.137,0.112,1
RRN3,0.591108233,-0.024048421,0.124,0.124,1
COG1,0.591183014,0.037935044,0.107,0.089,1
PCGF1,0.591188052,-0.010421613,0.068,0.068,1
CHD6,0.591361027,0.032433625,0.145,0.13,1
SNX15,0.591790366,0.022034189,0.119,0.114,1
SAFB,0.591952735,0.061686538,0.223,0.199,1
OPA1,0.592073043,0.017352992,0.098,0.086,1
ORC3,0.592235717,-0.008996087,0.05,0.046,1
TRMO,0.59228205,-0.016154607,0.073,0.077,1
GOLGA4,0.592336588,-0.014033241,0.357,0.334,1
TEPSIN,0.592659748,-0.036908788,0.083,0.086,1
PPP1R15B,0.593211392,0.051741721,0.082,0.065,1
PRRC1,0.593230581,0.042409348,0.116,0.103,1
SEPHS2,0.593338962,0.010073848,0.167,0.158,1
ELOB,0.593578682,0.073178512,0.74,0.711,1
NDUFB10,0.593625115,0.009555661,0.515,0.48,1
MBD4,0.593654812,-0.010517127,0.227,0.231,1
C1orf52,0.593919189,-0.043446176,0.211,0.207,1
ABHD14B,0.593939466,0.006141906,0.411,0.401,1
GTPBP8,0.594038503,-0.017095016,0.084,0.083,1
WIPF2,0.594091034,-0.00638163,0.065,0.056,1
GSK3B,0.594664631,0.034048897,0.252,0.24,1
RRAGC,0.594690962,0.013617323,0.124,0.114,1
DANCR,0.594765923,-0.018075221,0.332,0.335,1
TTC37,0.594786785,0.008399937,0.093,0.088,1
TIMM22,0.59500134,-0.0068901,0.096,0.094,1
CLEC2D,0.595081195,0.025989953,0.53,0.514,1
GTF2B,0.5953137,0.018318168,0.187,0.166,1
ZNF335,0.595646398,-0.031703579,0.115,0.118,1
SLC25A51,0.596047953,0.001834714,0.055,0.055,1
DCLRE1C,0.596210203,0.033406777,0.081,0.068,1
EPS8L2,0.596366048,-0.036337198,0.063,0.068,1
UBE2Q2,0.596570435,0.057928914,0.166,0.144,1
PRR7,0.596644902,0.032705719,0.072,0.057,1
EHBP1,0.596853203,0.048822105,0.063,0.059,1
ITFG1,0.596863319,-0.032809017,0.118,0.124,1
SPOCK2,0.59695961,-0.010771707,0.601,0.601,1
FRAT1,0.597353752,-0.036764978,0.076,0.081,1
NT5DC1,0.597403474,0.044709321,0.132,0.124,1
ATP1A3,0.59750884,0.053054038,0.059,0.042,1
PIK3CG,0.597556507,0.031142207,0.134,0.117,1
POLR3K,0.597562797,0.005811761,0.069,0.068,1
C7orf26,0.598272699,0.037709935,0.128,0.118,1
ATP2C1,0.598489323,-0.000693616,0.053,0.046,1
SLC20A1,0.598677072,0.119646058,0.315,0.263,1
FAM102A,0.598870475,-0.068343445,0.063,0.076,1
ZNF281,0.59902065,0.024751448,0.09,0.084,1
DNAJC5,0.599208725,-0.018443966,0.082,0.081,1
TBC1D10C,0.599855916,0.075980992,0.708,0.678,1
POLK,0.5999189,0.005390353,0.091,0.093,1
PDHB,0.600089287,0.026332922,0.156,0.144,1
PLCB2,0.600206734,0.057926155,0.177,0.157,1
TM9SF4,0.600364441,0.058494565,0.1,0.085,1
PTPN2,0.600376132,0.003654947,0.235,0.213,1
FOXP1,0.600670528,0.037037509,0.302,0.277,1
NDUFB5,0.601329951,0.033869995,0.17,0.146,1
MRPS12,0.601504351,0.034523434,0.168,0.146,1
VDAC2,0.601759625,0.114313853,0.386,0.338,1
WDR60,0.60197462,-0.032141306,0.097,0.105,1
SNTB1,0.602193291,0.049207337,0.095,0.086,1
TRMT1,0.60235768,-0.00536719,0.106,0.1,1
SLK,0.602439532,0.05699281,0.205,0.179,1
PRR14L,0.602534885,-0.01934407,0.089,0.095,1
FXR1,0.602899141,0.021832958,0.229,0.225,1
SF3A2,0.603696395,0.052802888,0.418,0.387,1
ZNF720,0.603808812,0.072995811,0.093,0.08,1
WASHC3,0.603927391,-0.026819494,0.197,0.196,1
ZBTB40,0.604083192,0.029544808,0.064,0.055,1
CCDC85C,0.604113765,-0.024743813,0.059,0.062,1
HSPBP1,0.604307931,0.03520252,0.085,0.066,1
ZNF609,0.604450876,0.024041865,0.054,0.051,1
BMS1,0.604499359,-0.005989189,0.094,0.088,1
CCDC174,0.604900592,0.043646853,0.12,0.106,1
TMEM245,0.60495292,0.041711102,0.072,0.056,1
KTN1,0.60519618,-0.05628126,0.371,0.379,1
BCL11B,0.605260441,-0.027760182,0.322,0.315,1
NCAPH2,0.605601499,0.026785061,0.058,0.049,1
DPAGT1,0.605658308,-0.018501827,0.068,0.067,1
C8orf33,0.605728269,0.003273014,0.058,0.053,1
TRAPPC2L,0.605825587,0.010049139,0.204,0.192,1
UHMK1,0.606224993,0.066852446,0.332,0.29,1
PTBP1,0.606366406,0.099143084,0.311,0.263,1
ODF2,0.606613088,0.011622994,0.101,0.101,1
CDC37L1,0.607068245,0.059190416,0.095,0.075,1
ARRDC1-AS1,0.607234355,-0.014790781,0.05,0.054,1
NEMF,0.607261096,-0.021615552,0.222,0.225,1
DNPH1,0.607742844,-0.026759153,0.081,0.085,1
PPAN,0.607746433,-0.02783735,0.102,0.109,1
EIF3G,0.607770336,0.048126269,0.625,0.596,1
DNAJC11,0.607831786,-0.010800498,0.056,0.06,1
VPS72,0.60822184,0.001187772,0.143,0.141,1
UAP1,0.608460509,0.106043004,0.142,0.111,1
PRRC2C,0.608477431,-0.013986607,0.585,0.568,1
VGLL4,0.60866908,0.042327796,0.152,0.135,1
RTF1,0.608782712,0.047393012,0.275,0.245,1
MATR3.1,0.608878623,-0.025779244,0.126,0.129,1
OGG1,0.609585431,0.029735418,0.063,0.055,1
TMEM41B,0.609655098,-0.038559147,0.098,0.105,1
PPP2R2A,0.60973221,0.065671514,0.166,0.14,1
DDX56,0.609741606,0.037896499,0.118,0.1,1
GORASP2,0.609931262,0.014109452,0.225,0.217,1
RRP8,0.610032055,-0.021955266,0.067,0.073,1
USP1,0.610260563,0.003705889,0.163,0.153,1
MAP3K3,0.611128655,0.04033828,0.141,0.121,1
MRPS23,0.611238483,0.047403417,0.099,0.087,1
TRIM52-AS1,0.611295392,-0.018415706,0.092,0.094,1
ANXA11,0.611582443,0.082454745,0.495,0.44,1
SET,0.611585969,0.039488293,0.728,0.704,1
ILRUN,0.61165243,-0.016259809,0.135,0.126,1
GAR1,0.611675253,-0.014212438,0.098,0.09,1
CLCN3,0.611709148,0.011847587,0.098,0.091,1
COQ6,0.612967511,0.03377947,0.066,0.059,1
INPP4A,0.613138388,0.016516589,0.265,0.241,1
AGL,0.613403946,0.007829037,0.053,0.05,1
DDX42,0.614131366,0.038483527,0.191,0.172,1
MAP2K7,0.614307114,0.036595178,0.128,0.113,1
HACL1,0.614365803,-0.001354697,0.083,0.078,1
ELMO1,0.614541431,-0.036489412,0.119,0.125,1
MAP3K2,0.615043207,-0.012633408,0.205,0.198,1
ABCC10,0.615280923,-0.006856775,0.065,0.066,1
PITPNA,0.615403076,0.052474373,0.121,0.1,1
RING1,0.615758134,0.040199149,0.176,0.153,1
TPRA1,0.615911318,0.019548767,0.101,0.088,1
GON4L,0.61598436,0.035966744,0.247,0.228,1
ADPRHL2,0.616280383,-0.031475714,0.066,0.071,1
CYB561D2,0.616371488,-0.003033234,0.233,0.23,1
SUMO1,0.617287079,0.062410342,0.355,0.335,1
ARHGAP25,0.617301531,0.034687345,0.36,0.339,1
WDFY2,0.617445641,-0.021050805,0.068,0.075,1
WWOX,0.617737842,-0.000672672,0.05,0.045,1
UBL4A,0.61778752,0.010573268,0.132,0.115,1
BBS7,0.617858063,0.047199123,0.057,0.048,1
CLASRP,0.617898039,0.035395507,0.134,0.111,1
MRPL47,0.617983747,-0.015059576,0.131,0.127,1
NHEJ1,0.61814294,0.035915247,0.057,0.043,1
AAGAB,0.618192343,0.065148432,0.11,0.088,1
ABI1,0.618517508,0.023995751,0.283,0.263,1
PER1,0.618667065,0.036092462,0.087,0.075,1
RAB1B,0.619025723,0.097891221,0.391,0.347,1
GOLGA5,0.619110439,0.018258157,0.084,0.075,1
GOPC,0.619238459,0.027775583,0.17,0.151,1
AP4B1,0.619241838,0.066791649,0.085,0.068,1
DFFA,0.619350162,0.027942264,0.076,0.07,1
CCNL1,0.619536091,0.029397874,0.542,0.5,1
EXOSC1,0.619815938,-0.006367202,0.128,0.13,1
ARL8A,0.619853976,0.056507869,0.281,0.237,1
KDELR2,0.619859677,0.037038184,0.181,0.16,1
UBE2N,0.620448513,0.109144927,0.33,0.278,1
HSPB11,0.620621503,0.100886799,0.278,0.232,1
CDC14B,0.620924568,0.009343994,0.053,0.051,1
FCGR3A,0.621030979,0.264414321,0.482,0.373,1
ATG2B,0.621304144,0.01504554,0.06,0.057,1
STK4,0.621345522,-0.027925871,0.65,0.633,1
TBC1D14,0.621742293,-0.049995987,0.116,0.12,1
CREB3L2,0.622073795,-0.022078521,0.063,0.068,1
NAGPA,0.62210195,-0.016163495,0.081,0.084,1
ITGAM,0.622204924,0.011546986,0.185,0.173,1
MXRA7,0.622321685,0.136671891,0.284,0.241,1
SHMT1,0.622966447,0.057722528,0.064,0.052,1
MLLT11,0.623006791,0.028678542,0.051,0.042,1
IRF2,0.623575794,0.044396049,0.243,0.216,1
TMEM251,0.62378087,-0.012733822,0.056,0.06,1
NUP188,0.623922735,0.035803634,0.063,0.05,1
MED24,0.624140084,-0.010846467,0.073,0.076,1
SSR1,0.624263419,-0.033550362,0.255,0.256,1
ZNF362,0.624355824,-0.003635088,0.084,0.081,1
PAF1,0.624965101,0.042150176,0.138,0.13,1
TIMM23,0.625384832,0.072227076,0.121,0.096,1
KIN,0.62556015,-0.029753125,0.114,0.119,1
GBP3,0.625936105,-0.01833154,0.102,0.103,1
UBE3A,0.626677503,-0.030447212,0.32,0.317,1
ACOT13,0.626758792,0.028280039,0.055,0.047,1
CCNDBP1,0.626951539,0.056594072,0.346,0.321,1
PDS5A,0.627154708,0.057422307,0.259,0.235,1
CUL5,0.627211638,0.005678497,0.152,0.139,1
RARS2,0.627345631,0.020645991,0.07,0.068,1
UBA2,0.627351019,0.068086638,0.269,0.228,1
CYB561A3,0.627616152,0.018767612,0.107,0.094,1
IFT43,0.627807358,-0.019938235,0.072,0.071,1
PRKCB,0.628408165,-0.016913376,0.396,0.386,1
NUP93,0.628499217,0.022317444,0.077,0.064,1
OARD1,0.628780356,0.019984708,0.104,0.094,1
PTOV1,0.629395094,0.076396799,0.2,0.179,1
TARSL2,0.62978554,-0.028765776,0.146,0.142,1
CSTF1,0.629882506,0.006394063,0.058,0.051,1
PLAA,0.629902749,0.04242649,0.14,0.119,1
ZNF226,0.630233058,-0.011357736,0.06,0.063,1
NUBP1,0.630259443,0.010821428,0.068,0.058,1
YARS,0.630295636,0.087109006,0.242,0.216,1
RPS27A,0.630718966,-0.062336244,0.998,0.998,1
MBD6,0.631130108,-0.014485292,0.082,0.084,1
TMEM94,0.632031231,0.041524887,0.064,0.054,1
GET4,0.632101474,0.064130579,0.137,0.114,1
SMARCA2,0.632336105,-0.017934482,0.304,0.296,1
MAN2B1,0.632783267,0.042159552,0.235,0.211,1
AFTPH,0.6327951,-0.000811902,0.126,0.126,1
ASPSCR1,0.632901013,-0.017612849,0.085,0.092,1
RDH14,0.632903434,0.019407313,0.109,0.095,1
IFRD2,0.633025255,0.012903951,0.088,0.087,1
ARL3,0.633465694,-0.04783411,0.052,0.055,1
DYNC1LI2,0.633570455,0.047403423,0.105,0.093,1
PIBF1,0.633943513,-0.025287378,0.125,0.127,1
THOC1,0.634393031,0.048611164,0.076,0.061,1
LARS,0.634778589,-0.043194688,0.167,0.169,1
XPNPEP1,0.634820066,0.00166498,0.097,0.085,1
PABPC4,0.634904545,0.034454624,0.176,0.163,1
KATNBL1,0.63507329,-0.008872774,0.121,0.117,1
IST1,0.635251706,-0.003781098,0.18,0.165,1
SYAP1,0.63535293,0.062494814,0.151,0.127,1
GALM,0.635380247,-0.030042563,0.094,0.106,1
TMEM260,0.635632286,-0.01028804,0.053,0.051,1
UNC50,0.635697249,-0.000685057,0.123,0.114,1
TNFRSF1A,0.635712854,0.008278903,0.213,0.203,1
EHMT1,0.635832609,0.028423629,0.218,0.206,1
SIRT7,0.636227636,-0.000231131,0.216,0.206,1
ELF2,0.636349162,0.066243047,0.267,0.234,1
ZNF217,0.636483065,-0.017287941,0.145,0.141,1
MAIP1,0.636610257,-0.001520344,0.051,0.05,1
PPP2R2D,0.63700197,0.013359366,0.152,0.136,1
TMEM159,0.637096928,-0.009174295,0.087,0.086,1
ARL5A,0.637149826,0.028222288,0.303,0.289,1
MAP4K2,0.637755276,-0.017549372,0.11,0.113,1
CDC16,0.638276738,0.017594843,0.105,0.1,1
PANK4,0.638468908,0.029148648,0.059,0.047,1
ARHGAP17,0.638471044,0.001224792,0.123,0.115,1
CHCHD1,0.638691757,-0.010982599,0.091,0.088,1
PNPLA8,0.638984653,-0.010932286,0.116,0.12,1
FKBP5,0.638999272,0.015962605,0.135,0.129,1
SPEF2,0.639012615,0.027572885,0.072,0.066,1
JMJD1C,0.639058528,-0.058405191,0.219,0.229,1
MLLT6,0.63926262,-0.000145445,0.284,0.278,1
SARS2,0.639404549,0.010710798,0.065,0.059,1
GSR,0.639468586,0.054089665,0.119,0.1,1
ZNF264,0.639528535,-0.01988325,0.068,0.073,1
AP2B1,0.639589262,0.06162664,0.177,0.158,1
KIF5B,0.639773468,0.032677035,0.348,0.314,1
SSNA1,0.639816851,-0.002991578,0.383,0.371,1
KLHL11,0.640068589,-0.010693329,0.079,0.08,1
PSMB5,0.640139293,0.002972903,0.068,0.059,1
SEC31A,0.64023156,0.070190548,0.241,0.211,1
ANKRA2,0.640708571,0.005159151,0.093,0.093,1
AP2A1,0.640975813,0.004745676,0.126,0.117,1
CHFR,0.640986394,0.066732677,0.143,0.127,1
ATP1B3,0.64102383,0.068312243,0.204,0.17,1
LGALS1,0.641528628,0.164907316,0.583,0.513,1
STRN,0.641580351,0.049103281,0.162,0.146,1
ELMOD3,0.641817778,0.024195625,0.064,0.06,1
ST8SIA4,0.641867717,-0.010244814,0.187,0.186,1
PPP5C,0.641996687,0.07034503,0.17,0.145,1
SREK1,0.642344268,0.052759613,0.176,0.156,1
SYNC,0.642396642,0.00057828,0.168,0.159,1
ACLY,0.643048742,0.04666282,0.154,0.129,1
ACADM,0.643148862,0.040036159,0.121,0.107,1
SUMO2,0.643169866,0.073346194,0.769,0.733,1
AGPAT1,0.6435574,-0.019810742,0.106,0.106,1
DDX39A,0.643862329,0.101773487,0.361,0.319,1
CDK10,0.643870441,-0.025745577,0.151,0.143,1
SLC25A11,0.644293517,0.070866599,0.147,0.126,1
ZNF322,0.644907078,-0.016942722,0.05,0.055,1
DLEU1,0.644990216,0.033233573,0.052,0.041,1
DEK,0.645091311,0.053480631,0.464,0.427,1
PPIE,0.645244012,-0.033150574,0.122,0.129,1
BRD7,0.645596542,-0.033530418,0.278,0.282,1
COP1,0.646047085,0.016886369,0.087,0.084,1
SPART,0.646092506,-0.020974028,0.064,0.066,1
SART1,0.646225017,0.048704667,0.151,0.128,1
REEP3,0.64627098,-0.039106371,0.08,0.083,1
TRDMT1,0.64672173,-0.044964442,0.055,0.063,1
CDIPT,0.646892139,0.038993606,0.219,0.195,1
KYAT3,0.647138241,-0.02860493,0.079,0.082,1
TUBA1C,0.6472029,0.048017089,0.171,0.159,1
PMPCB,0.647375069,0.026966581,0.247,0.231,1
RCSD1,0.647453541,0.008991227,0.416,0.397,1
SLC12A9,0.647483127,0.020295978,0.084,0.079,1
PTGDS,0.647585317,0.031213143,0.076,0.074,1
ACAA1,0.647594386,0.019869753,0.228,0.219,1
DNAJC24,0.647766161,-0.034262389,0.05,0.055,1
TTC5,0.647879657,-0.004581534,0.06,0.064,1
GPATCH2,0.647943895,-0.016438247,0.06,0.061,1
UBE2D3,0.648369592,0.064721318,0.603,0.574,1
MRPL22,0.648419552,-0.026270946,0.139,0.137,1
ZMPSTE24,0.648784344,-0.000264994,0.09,0.086,1
MSI2,0.648872148,-0.002259498,0.109,0.106,1
ABCF1,0.649115727,0.064227503,0.178,0.153,1
CHST12,0.649272402,0.106931526,0.431,0.37,1
ZCCHC2,0.649890126,0.018827697,0.104,0.095,1
GRINA,0.650047919,0.02187809,0.123,0.117,1
SEC23B,0.650207858,0.023074655,0.111,0.106,1
WDR55,0.650241625,0.055874388,0.113,0.092,1
EPB41,0.650351771,0.037414292,0.457,0.423,1
KPNA4,0.650446881,0.031773362,0.218,0.195,1
HDAC7,0.650573423,-0.035133962,0.09,0.096,1
CEP63,0.651360597,0.007200034,0.075,0.076,1
APBA2,0.651452693,0.012547129,0.053,0.049,1
TRAPPC12,0.651710195,0.019782296,0.125,0.113,1
EIF2B2,0.6517941,0.006926507,0.087,0.083,1
ZSCAN25,0.652122734,0.025334893,0.056,0.047,1
ASMTL,0.652152039,0.031454981,0.099,0.081,1
CBX7,0.652197212,-0.026041556,0.088,0.093,1
SHQ1,0.652232785,0.03541978,0.053,0.041,1
SLC27A3,0.652321746,0.046469437,0.131,0.119,1
SMC4,0.652423416,0.008912286,0.079,0.069,1
SRPRA,0.652613802,-0.019396025,0.394,0.378,1
GBA2,0.652687046,-0.013790199,0.062,0.064,1
UBAP1,0.65284361,0.010827909,0.129,0.125,1
CERT1,0.653066211,0.031350588,0.105,0.087,1
KRBOX4,0.654269975,0.014334569,0.075,0.068,1
R3HCC1,0.65430752,0.059836725,0.151,0.127,1
C1orf174,0.654649575,0.00971387,0.174,0.165,1
SH3GLB1,0.654685071,0.034977224,0.26,0.244,1
TRIM25,0.654865476,0.048669714,0.063,0.049,1
AC044849.1,0.655433909,0.024519644,0.069,0.062,1
USP48,0.656151347,-0.002334886,0.186,0.168,1
RNH1,0.656176607,0.105940182,0.335,0.296,1
FDX1,0.656304329,0.076287658,0.214,0.184,1
KIAA0586,0.656935267,0.038104082,0.106,0.094,1
MAN2A1,0.657138857,0.045583267,0.102,0.089,1
THAP3,0.657173935,0.022466791,0.059,0.054,1
CNOT2,0.657335359,0.053902125,0.265,0.245,1
RGS9,0.657417493,0.037231711,0.114,0.101,1
SNAP47,0.657506074,0.035630551,0.082,0.068,1
PEPD,0.6576401,0.021102075,0.184,0.17,1
TTC3,0.657652979,-0.062934117,0.24,0.25,1
CDC14A,0.65828775,-0.047426454,0.106,0.113,1
CCPG1,0.658370588,0.062625201,0.159,0.136,1
DNAJA3,0.65862623,0.063925213,0.096,0.08,1
KIAA1109,0.658671001,-0.063904058,0.172,0.181,1
SGTA,0.658831971,0.030831594,0.107,0.102,1
BNIP3,0.65895069,0.003758443,0.12,0.114,1
FAM3A,0.658957911,-0.014369789,0.107,0.111,1
RAP2A,0.659117425,0.068651563,0.25,0.216,1
ZNF654,0.659179493,-0.006367059,0.058,0.056,1
KMT2E,0.659327394,-0.036780828,0.542,0.533,1
FBXW11,0.659342843,0.040547216,0.13,0.114,1
PPP4C,0.659451523,0.029853797,0.435,0.404,1
IFNGR1,0.659524473,-0.01860114,0.152,0.15,1
NIFK,0.65978003,-0.017331936,0.163,0.165,1
KIAA0319L,0.660120214,-0.044444831,0.084,0.094,1
TIMM17B,0.660129294,0.061079339,0.229,0.203,1
ZNF431,0.660299152,-0.008506819,0.094,0.088,1
CCDC47,0.660302063,0.057304013,0.138,0.119,1
CHPT1,0.660493128,0.041515967,0.094,0.081,1
H6PD,0.660689106,-0.034672324,0.052,0.055,1
CPSF1,0.660966494,-0.011494802,0.124,0.122,1
FBXO6,0.661015799,0.024795069,0.114,0.099,1
PBDC1,0.661082886,0.061182916,0.162,0.141,1
RBM17,0.661577635,0.012744663,0.357,0.331,1
GRWD1,0.661607315,0.015607258,0.05,0.049,1
NUB1,0.662105986,0.029997397,0.261,0.246,1
MIA2,0.662274768,0.047215595,0.191,0.179,1
DDX18,0.662390233,-0.026375312,0.328,0.327,1
FAM204A,0.662406351,-0.013737121,0.234,0.224,1
GUSB,0.66262685,0.007734071,0.175,0.168,1
CTNNA1,0.662710557,-0.009421964,0.068,0.066,1
CLEC2B,0.662952037,0.044167071,0.575,0.536,1
PRPF31,0.663091459,0.006959267,0.194,0.178,1
NAAA,0.66317606,0.028573789,0.177,0.165,1
MAML1,0.66374509,0.041319884,0.102,0.093,1
AARS,0.664207647,0.017698302,0.06,0.049,1
HMGXB4,0.664293997,0.035054908,0.081,0.071,1
TTC17,0.66429918,0.009489817,0.227,0.209,1
DALRD3,0.664353013,-0.006240777,0.127,0.124,1
CUL2,0.664493247,0.052856469,0.111,0.096,1
TTC39B,0.664574545,-0.040627404,0.045,0.052,1
ARL2BP,0.664635353,0.041825485,0.26,0.23,1
DENND1C,0.6652453,0.027020676,0.246,0.231,1
FBXL12,0.665813512,-0.016562973,0.065,0.066,1
PLEKHB1,0.665983458,-0.049898839,0.041,0.054,1
DPYD,0.666319193,-0.040551912,0.168,0.172,1
MAVS,0.666878821,-0.044964017,0.065,0.07,1
RPS8,0.66721555,-0.081817786,0.998,0.997,1
ARSA,0.667430823,0.01987676,0.183,0.163,1
RMND5A,0.66780578,0.006535099,0.194,0.177,1
IL18BP,0.668052619,0.029147744,0.088,0.082,1
DNLZ,0.66820692,0.024657133,0.135,0.127,1
CD47,0.668264347,0.068486325,0.567,0.509,1
FCHSD1,0.668426404,-0.000961052,0.122,0.111,1
TOR1A,0.668475556,0.03253344,0.123,0.111,1
PITPNB,0.668510526,0.039627474,0.174,0.162,1
C19orf25,0.668742196,0.017292115,0.167,0.163,1
SLCO3A1,0.668826908,-0.044197485,0.086,0.093,1
NCOR1,0.668858742,0.061926538,0.424,0.382,1
OSBPL11,0.668962954,0.009977671,0.065,0.065,1
RAE1,0.669008598,0.085750364,0.112,0.087,1
ARHGEF3,0.669291449,0.058201092,0.364,0.341,1
MRPS35,0.669510456,0.01680019,0.155,0.15,1
RWDD4,0.66994431,0.075938406,0.121,0.103,1
CAMKMT,0.670019429,-0.010203149,0.058,0.059,1
NCK1,0.67062682,0.04304558,0.198,0.185,1
DCAF17,0.670859428,0.003530839,0.05,0.049,1
PRKRIP1,0.670954909,-0.01597559,0.157,0.156,1
POGLUT1,0.671031672,-0.033541802,0.076,0.073,1
SLC2A1,0.671172221,0.056472295,0.109,0.088,1
UBALD1,0.671363543,-0.009667908,0.057,0.054,1
GSTO1,0.671543912,0.038396634,0.192,0.181,1
FBXO38,0.671873644,-0.007397895,0.06,0.062,1
DGKZ,0.671885009,0.094547179,0.529,0.48,1
STX12,0.671920459,0.050505409,0.109,0.096,1
MEX3C,0.671973301,0.074024614,0.149,0.123,1
DNAJB6,0.672033252,0.112823531,0.39,0.344,1
SEC24D,0.672165008,0.049807127,0.08,0.064,1
YJU2,0.672201171,-0.017508111,0.062,0.067,1
HDGF,0.672218773,0.035922014,0.204,0.192,1
AASDH,0.672273288,-0.00953883,0.054,0.058,1
RPS26,0.672334965,-0.065779555,0.999,0.998,1
DOK1,0.672926346,0.031255021,0.072,0.06,1
SYS1,0.673535699,0.001502217,0.147,0.138,1
HADHB,0.673603175,0.043853631,0.132,0.112,1
TNFRSF10A,0.673637851,-0.025559791,0.045,0.053,1
AKT1,0.673743057,0.067144571,0.301,0.273,1
CD84,0.673906815,-0.039665131,0.099,0.1,1
UNC119,0.674010504,0.073810383,0.154,0.136,1
C1orf131,0.674094597,0.045242465,0.105,0.093,1
MEAF6,0.674105454,0.01617627,0.397,0.375,1
HIGD2A,0.674353495,-0.005612797,0.65,0.62,1
NCOA3,0.674727338,0.025197049,0.107,0.1,1
YES1,0.674733488,0.002753942,0.052,0.042,1
AGO4,0.675151749,-0.011769579,0.083,0.077,1
INSIG2,0.675704052,0.001088937,0.065,0.059,1
NR1D2,0.676363651,0.047163524,0.204,0.187,1
CSRP1,0.676448144,0.0633406,0.163,0.142,1
REPS1,0.67677954,0.008441822,0.123,0.121,1
PDAP1,0.676850616,0.055136079,0.29,0.261,1
GNL2,0.676915111,0.007248704,0.097,0.093,1
MIR4435-2HG,0.67728021,0.007743843,0.136,0.125,1
DYRK1A,0.677999558,-0.025436676,0.133,0.129,1
SENP6,0.67860009,0.04410985,0.313,0.282,1
LAGE3,0.67866212,-0.030244597,0.149,0.153,1
ZBTB2,0.679135352,0.004514772,0.072,0.072,1
CCDC69,0.679178108,-0.008126066,0.242,0.238,1
SNTB2,0.679293848,-0.021413806,0.161,0.155,1
GALNT11,0.679317356,0.027666541,0.125,0.114,1
RPL7,0.679363785,-0.095176413,0.864,0.858,1
MORF4L2,0.679921375,0.028898937,0.092,0.088,1
ZNF430,0.679958542,0.021586009,0.118,0.107,1
CFAP410,0.679969981,-0.045747113,0.104,0.109,1
NNT,0.679984011,-0.003060497,0.106,0.101,1
MBNL3,0.680064995,-0.006581215,0.065,0.063,1
RNF19B,0.680080994,-0.021504485,0.064,0.068,1
TMEM70,0.680151863,0.033421866,0.081,0.068,1
MRPS11,0.680562051,0.003947856,0.116,0.109,1
YIPF4,0.680651697,-0.027226046,0.134,0.132,1
HNRNPU,0.680740496,0.041792248,0.661,0.636,1
NXT1,0.680760603,0.016281116,0.131,0.12,1
NUDT22,0.680835036,0.039843482,0.198,0.181,1
TMEM175,0.681281151,0.001527123,0.14,0.137,1
CCDC22,0.6813203,-0.00611893,0.062,0.064,1
TRAF5,0.68133634,-0.017539672,0.104,0.101,1
MYO9A,0.681684966,-0.000634161,0.063,0.057,1
